PostUrl,ShortCode,Date,Type,Likes,Comments,Hashtags,Caption
https://www.instagram.com/p/C5ZijFNxqBO/,C5ZijFNxqBO,2024-04-05T23:57:50.000Z,Image,113,1,,"Poco a poco construir un lugar de comida sana y pura. Atraer sonrisas, risas, niños, perros, mariposas, abejas y colibrís ❤️ Crear espacios bonitos donde nos sintamos bien 💫"
https://www.instagram.com/p/C5TowBdOPlX/,C5TowBdOPlX,2024-04-03T16:56:35.000Z,Image,55,0,,Ya estamos en Uber Eats ❤️❤️❤️ nos pueden buscar como Pots & Bowls 💫
https://www.instagram.com/p/C5H0JMauJNl/,C5H0JMauJNl,2024-03-30T02:45:15.000Z,Sidecar,63,0,,Antojos para mañana ? Desayuno 🥞 Almuerzo 🍔 Cena 🐟 Traguitos 🥃 Cafecito ☕️🥮 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 6pm  Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C5CKPASRqj-/,C5CKPASRqj-,2024-03-27T22:02:51.000Z,Image,50,3,,Cafecito de mi corazón ♥️  Estamos abiertos todos los días durante semana santa en las 3 sedes para desayuno • almuerzo • cena ✨ Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C48LJXqu1aF/,C48LJXqu1aF,2024-03-25T14:17:59.000Z,Video,37,1,,"Abiertos todos los días durante semana santa en los 3 restaurantes ❤️✨ Playa Grande • Las Catalinas • Rohrmoser.  Menú abierto durante todo el día cualquier comida, matitas, productos de emprendedores nacionales 💫 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C41MHUaxiy5/,C41MHUaxiy5,2024-03-22T21:09:09.000Z,Image,47,0,,"Tostadas Francesas 🍓 porque ya se siente el finde 🥳 hechas con cajeta de coco, espuma de yogurt, nueces caramelizadas, compota de fresa, limón miel y albahaca. Son muy dulces para los golosos ! Recomendado agregar un side de fruta 🫶🏻"
https://www.instagram.com/p/C4xz_WOOkvF/,C4xz_WOOkvF,2024-03-21T13:40:37.000Z,Image,34,1,,Coffee : dark magical substance that turns “leave me alone” into “ ¡ Good Morning Honey ! “ ☕️✨  📷: @katieoehmephotography 🤍
https://www.instagram.com/p/C4q3LEDxuFN/,C4q3LEDxuFN,2024-03-18T20:53:45.000Z,Image,46,1,,"Spirulina Bowl 🍓 La spirulina es un suplemento / alga rico en proteína, tiene antioxidantes, favorece la reducción de los niveles de azúcar, ayuda a prevenir la diabetes, ayuda a reducir el colesterol. Es muy positivo para el cuerpo 🧡💛💚 En pots lo mezclamos con piña, mango, jugo de naranja 🍊 y de topping: fresa, coco, maracuya y granola hecha en casa.  Ya lo has probado ?"
https://www.instagram.com/p/C4oYIJYRtDB/,C4oYIJYRtDB,2024-03-17T21:53:07.000Z,Video,-1,5,"probandoandocr,bowlvegetariano,crfoodie,cafeteria,foodieofcostarica,apoyemoslocal","Un espacio sumamente bonito, relajante y con opciones deliciosas para degustar🫶🏼 Me fui a conocer @potsandbowls en Rohrmoser y el lugar me encanto, bastante amplio, con espacios al aire libre y tienen un mercadito con diferentes productos de emprendedores locales muy chuzo👌🏼 Por supuesto la comida también es deliciosa, probamos las siguientes opciones  -Quesoburguesa prime ₡10500  -Bowl de arroz de coliflor ₡5500 Ambos muy buenos y el segundo con la opción de agregar proteina animal, ademas tienen platillos vegetarianos y gluten free😋  Así que guarden esta info para su próxima salida, vayan a seguir la página para ver más delicias y de paso apoyamos este precioso lugar que es 100% recomendado ❣️  . . . #probandoandocr #bowlvegetariano #crfoodie #cafeteria #foodieofcostarica #apoyemoslocal"
https://www.instagram.com/p/C4mJxobR8Oe/,C4mJxobR8Oe,2024-03-17T01:04:39.000Z,Video,58,0,,"Planes para la cena ? ✨✨ de nuestros platos favoritos : Lomito de entraña con vegetales ❤️✨ hongos salteados con tomate cherry, brócoli 🥦, plátano maduro. Chimichurri fresco hecho en casa. Se vale pedir side de arroz o papas fritas 🔥 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C4iim_5OYSU/,C4iim_5OYSU,2024-03-15T15:33:57.000Z,Video,165,0,"potsandbowls,glutenfree,xterracostarica,xterraplanet,costarica,puravida","Este bello restaurante es @potsandbowls en Las Catalinas. Un lugar donde podrás tener tu cena de pastas previo a la competencia, o bien desayunos desde bien temprano.  Las opciones de pastas incluyen Gluten Free para aquellos que así lo requieran. Pots and Bowls es ademas un lugar donde podrás desayunar, almorzar y cenar otras opciones de acuerdo a tu necesidad. Recuerda la CENA DE PASTAS en @potsandbowls  #potsandbowls #glutenfree #xterracostarica #xterraplanet #costarica #puravida"
https://www.instagram.com/p/C4dfebnO1lH/,C4dfebnO1lH,2024-03-13T16:16:33.000Z,Image,33,0,,Poke de atún 🩷 con vino o margarita de maracuya picante ? 🔥 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C4S-yogucII/,C4S-yogucII,2024-03-09T14:18:33.000Z,Image,73,0,,"Especial del finde ✨❤️ y si se mueve mucho lo metemos al menú 👻 Chifricoco - hecho con frijoles con leche de coco 🥥 y picante hechos en casa🌶️, arroz, pico de gallo, aguacate 🥑, cubitos de pollo empanizado frito."
https://www.instagram.com/p/C4OtlyexHuw/,C4OtlyexHuw,2024-03-07T22:31:17.000Z,Image,29,0,,Hay momentos en los que un abrazo es todo lo que necesitamos 🤍 amamos ver estos momentos pasar tan seguido en los diferentes Pots ✨  Feliz casi fin de semana 🫶🏻🪻🌼
https://www.instagram.com/p/C4DqjftuGmg/,C4DqjftuGmg,2024-03-03T15:33:07.000Z,Sidecar,84,1,,"Domingos de Brunch, disfrutar con familia o amigos ❤️❤️ Nuestro menú de desayuno, almuerzo y cena está disponible durante todo el día todos los días ! Se pueden platos de almuerzo al desayuno y desayuno en la cena 🥗🍔🌮🍳🥑 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C36UoMitFKb/,C36UoMitFKb,2024-02-29T00:31:40.000Z,Video,-1,1,"qcomoencr,foodie,CostaRica,restaurantecr","Desayuno todo el día con comida hermosa, saludable y deliciosa!? Definitivamente @potsandbowls es uno de esos lugares donde encontrarás calidad y cantidad 😍🤤 . Fuimos a su local ubicado en Nunciatura, Rohrmoser 📍 . Tostadas francesas con espuma de yogurt, nueces caramelizadas, fresas con limón y miel y cajeta coco. 6500 colones 🍓 . Pedimos la Hamburguesa prime Choice deluxe con arugula, huevo Frito, tocineta, carne prime Choice angus, queso, aguacate, con papas. Es wow, de riquísima. 12500 colones🍔 . Tacos de camarones empanizados. Trae muchísimos camarones, ensalada de repollo con mango, aguacate, aderezo mostaza miel. 8500 colones🍤 . Pollo teriyaki espectacular 7500 colones🥣 . Es un lugar bellísimo, con linda atención y la comida super recomendada 🌟🌟🌟🌟🌟 . #qcomoencr #foodie #CostaRica #restaurantecr"
https://www.instagram.com/p/C33t_RSRAi1/,C33t_RSRAi1,2024-02-28T00:12:14.000Z,Sidecar,35,0,,Traguito para tardear o cenar ? Margarita de Maracuya picante o Mojito de fresa 🍓? Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C3u3re0O_fQ/,C3u3re0O_fQ,2024-02-24T13:43:45.000Z,Image,37,0,,"Feliz fin de semana 🧀🍔🍟 que la vida es un balance y el finde se comen papitas y hamburguesa ! Quien con nosotros ? 🙋🏾‍♂️🙋🏻‍♀️  . Hamburguesa con torta Angus Prime Choice 8oz, pan artesanal, tomate deshidratado, cebollas caramelizadas con balsámico, queso favorito y arugula ✨ Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C3qLCP3xpC8/,C3qLCP3xpC8,2024-02-22T17:56:41.000Z,Image,41,2,,Se vale desayunar en el almuerzo o cena ❤️ nuestro menú está disponible durante todo el día  Hamburguesa en el desayuno - se vale !  Huevos shakshouka para el almuerzo - también ! 👍🏻
https://www.instagram.com/p/C3ktjmcO9n4/,C3ktjmcO9n4,2024-02-20T15:02:53.000Z,Sidecar,64,2,,"* Exclusivo de Pots Rohrmoser * Nuevos sanguches - después de muy solicitado una opción más salada para tardear ✨  -  Caprese con Jamón Serrano, con pesto hecho en casa 🌱  Pollo con vegetales grillados y queso cheddar 🧀  Salmón con queso crema con eneldo, alcaparras y cebolla.  . Para vegetarianos recomendado el caprese sin jamón serrano y el de vegetales sin pollo 🙃 * contamos con pan gluten free de @truefood.cr 🧚🏽"
https://www.instagram.com/p/C3gsbxduZdV/,C3gsbxduZdV,2024-02-19T01:36:07.000Z,Sidecar,44,0,,Buscando algo fresco para cenar 🥑🍤🍚🌮 Colorido | lleno de nutrientes 💓 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C3aWsG-OusK/,C3aWsG-OusK,2024-02-16T14:30:40.000Z,Image,42,0,,"Que los niños tengan un espacio para ellos ❤️ A muchísimos les encanta venir a cocinar a pots ✨✨ Que ir a comer bien sea emocionante desde pequeños es importante y las visitas pequeñas también 🧚🏽  . @littletropicscr nos tiene los pots llenos de juguetes lindos a la venta 🧩🚗🎁 con productos nacionales, conscientes con el ambiente y que los niños aman !"
https://www.instagram.com/p/C3QFLyZuBFC/,C3QFLyZuBFC,2024-02-12T14:50:07.000Z,Video,50,3,,❤️ Queremos celebrar todos los tipos de amor ❤️ Amor propio : el más importante y donde empieza todo ✨ Amor a la familia : 👩‍👩‍👧‍👧🐶🐱 Amor a nuestra mejor mitad: 🍊 con quien escogemos compartir nuestra vida. Cuál es tu amor favorito ?  . Tendremos Mimosas de Spicy Sandía 🍉🥂 y Aperol Spritz  2x1 el 14 de Febrero durante todo el día en los 3 Restaurantes 🫶🏻  . Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm . Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C3IuLFORtSF/,C3IuLFORtSF,2024-02-09T18:16:00.000Z,Video,50,2,,"Conoces el proceso detrás de los Coldpressed Juices ? -> 1 - trituramos frutas y vegetales 🥒 2 - se exprime toda esa magia 🪄 3 - se envasa. Producto 100% de frutas y vegetales sin agua agregada ✨✨✨ Es un proceso que toma su tiempo, para dar un resultado de puros nutrientes para el cuerpo 💚  . Lo conocías el proceso ?"
https://www.instagram.com/p/C3BVMteR5QA/,C3BVMteR5QA,2024-02-06T21:16:37.000Z,Image,13,0,,"Acompáñanos a celebrar el amor, amistad, amor propio ❤️ Los esperamos en Las Catalinas  Reservaciones:  Pots & Bowls LC: 85005950 Tamaki : 64420939 Pascual : 64403850"
https://www.instagram.com/p/C2-ualixZxa/,C2-ualixZxa,2024-02-05T20:59:15.000Z,Image,39,0,,Happy Monday 🤍  Abiertos todos los días 🍓🌯🥓☕️ Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C248rLSO-8o/,C248rLSO-8o,2024-02-03T15:08:24.000Z,Image,43,1,,"fin . de . semana ❤️‍🔥 waffles recién hechos con chantillí casera, acompañado de compota de fresa 🍓 y banano 🍌 | brunch disponible todo el día ! Los esperamos en Rohrmoser, Las Catalinas, Playa Grande 🌊 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C20u_2wRyWz/,C20u_2wRyWz,2024-02-01T23:51:56.000Z,Image,51,0,,Feliz Febrero ! El mes del 💕❤️ De especial el 14 de Febrero tendremos mimosas con spicy sandía 🍉 y Aperol Spritz -> 2x1 💕💕💕 Hace tu reserva para garantizar tu espacio 💘 Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717
https://www.instagram.com/p/C2sqFgAxw4v/,C2sqFgAxw4v,2024-01-29T20:35:05.000Z,Sidecar,50,0,,"De merienda • desayuno • de postre ? ❤️🧡💛 Plato de frutas con granola hecha en casa, espuma de yogurt griego hecha en casa 🤍 Mezcla de colores = a mezcla de nutrientes !  . . . Recomendado reservaciones para lo fines de semana o grupos grandes  Playa Grande 8492 5051 Las Catalinas 85005950 Rohrmoser 70405797"
https://www.instagram.com/p/C2nnkDExIeA/,C2nnkDExIeA,2024-01-27T21:36:51.000Z,Sidecar,66,0,,"Queque de Banano libre de Gluten 🍌 hecho con chispitas de chocolate, almendra que reutilizamos de las leches de almendra, yogurt griego y mucho 🍌🍌🍌💛 de las comidas que podemos estar seguros que nos nutren a nosotros y nuestros hijos."
https://www.instagram.com/p/C2lNKPBxvU8/,C2lNKPBxvU8,2024-01-26T23:07:39.000Z,Sidecar,122,6,"brunch,breakfast,food,foodie,foodporn,lunch,instafood,coffee,foodphotography,foodstagram,yummy,dinner,delicious,brunchtime,foodblogger,cafe,healthyfood,foodlover,homemade,eggs,pancakes,sundaybrunch,love,instagood,vegan,restaurant,tasty,yum,healthy,foodies","Así se ve un brunch en @potsandbowls 🤩 En el último reel les dejamos todos los detalles de este precioso lugar en 📍 Rohrmoser que abrió hace poco! Con comida deliciosa , café , coctelería y productos varios de artistas nacionales.  Vayan a verlo para más información ℹ️  #brunch #breakfast #food #foodie #foodporn #lunch #instafood #coffee #foodphotography #foodstagram #yummy #dinner #delicious #brunchtime #foodblogger #cafe #healthyfood #foodlover #homemade #eggs #pancakes #sundaybrunch #love #instagood #vegan #restaurant #tasty #yum #healthy #foodies"
https://www.instagram.com/p/C2ielh0xzSV/,C2ielh0xzSV,2024-01-25T21:42:55.000Z,Video,571,37,"brunch,review,yummy,foodie,costarica🇨🇷,recomendacion,foodblog,reseña,brunchtime,desayuno,comida,blog","Conocimos el nuevo POTS & BOWLS en 📍 Rhormoser 🤩 Una mueva propuesta para los de la zona oeste de la ciudad.  Su propuesta esta llena de plantas , productos de artistas emergentes y sobre todo buena comida y cafe 🫶🏻🤩 El diseño de este nuevo local es increible, su arquitecto, diseño y decoracion transmite el amor y el cariño que le pusieron a cada rincon y cada detalle.  Nosotros obvio fuimos a probar el Brunch:  ▶️Tostada de hongos , huevo y pesto  ▶️ Burrito de desayuno con pinto  ▶️ Bowl de acai ▶️ cafe y capuccino  ▶️ Mimosa ▶️ Apperol Spritz Todo se sintio super fresco y balanceado porque muchos de sus ingredientes son hechos aqui. 👌🏼 🚗 Parqueo ✅  🛜 Wifi ✅  🌳 Vegetariano ✅  🚫 GF ✅  🥑 Vegano ✅  👩‍👩‍👦 Familiar ✅  🐕 Pet Friendly ✅  POTS & BOWLS es Bruncharound Approved ✅  Puede encontrarlos en Waze y hacer sus reservas para grupos en su pagina.  #brunch #review #yummy #foodie #costarica🇨🇷 #recomendacion #foodblog #reseña #brunchtime #desayuno #comida #blog"
https://www.instagram.com/p/C2apOcxxwG6/,C2apOcxxwG6,2024-01-22T20:42:41.000Z,Video,56,2,,Hay algo más rico que un rollo de canela recién salido del horno ? ⚡️⚡️⚡️⚡️ Favoritos de las tardes para acompañar el té • café • cóctel favorito 💫
https://www.instagram.com/p/C2SjKvgukXV/,C2SjKvgukXV,2024-01-19T17:14:23.000Z,Sidecar,38,0,,"Almuerzos favoritos ✨ Pollo Teriyaki - con salsa teriyaki hecha en casa, de las cosas favoritas -> el crunch del maní y de la mostaza china ❤️ | Pesca del día (dorado) con vegetales y papitas fritas y salsa de aguacate con culantro 🪴  Horarios :  Rohrmoser : 7am - 9:30pm | Domingos Cierra 8pm  Playa Grande : 7:30am - 8pm | V-S-D Cierra 9pm  Las Catalinas : 8am - 8pm"
https://www.instagram.com/p/C2LoDrjRnNu/,C2LoDrjRnNu,2024-01-17T00:42:26.000Z,Sidecar,62,4,,
https://www.instagram.com/p/C2KmL08OL59/,C2KmL08OL59,2024-01-16T15:13:20.000Z,Video,50,2,,"Cuantos amantes del café ? Bendecidos que somos con la delicia de café de este país 🇨🇷. Nosotros tenemos 6 años de ofrecer @willowscoffee  de Hacienda Miramonte | Naranjo. Nos encanta que el proyecto inició con una mujer, Lucila Duval de Morales, que rompió barreras en sus tiempos hace alrededor de 107 años ! ❤️"
https://www.instagram.com/p/C2DDcO4Oydj/,C2DDcO4Oydj,2024-01-13T16:48:33.000Z,Sidecar,70,3,,Quien más fan de las papas ? Comer bien debería de tener siempre un balance 💛🍟 ¡ Feliz fin de semana !
https://www.instagram.com/p/C12QlJOOGZ2/,C12QlJOOGZ2,2024-01-08T17:33:14.000Z,Image,38,0,,"Detalles con 💚 Nuestras leches hechas en casa 🥥 Nos enfocamos en tener productos frescos que podamos evitar enlatados, químicos y aditivos. Hacer nuestras leches en casa implica más trabajo, pero también seguridad y frescura en lo que consumimos. Tiene un sabor distinto a las de caja, más fuerte en el sabor de la avena, coco y almendra. La leche de almendra y avena se endulzan con un poquito de dátiles. La de coco 🌴 es puro coco ❤️"
https://www.instagram.com/p/C1xHfllu82L/,C1xHfllu82L,2024-01-06T17:43:33.000Z,Video,62,2,,"Y que bonito nos ha recibido este año ❤️✨ Les deseamos una nueva vuelta al sol llena de buen comer, buena compañía en familia, amigos y seres queridos🥂 Nosotros esperamos seguir llenando Pots con lindas experiencias con comida fresquita hecha con amor.  Esperemos sea un año con más amor, más empatía y respeto 💗 Reservaciones:  Playa Grande 84925051 Las Catalinas 85005950 Rohrmoser 70405717"
https://www.instagram.com/p/C1ktthcxHfy/,C1ktthcxHfy,2024-01-01T22:04:45.000Z,Video,169,2,,"¡Feliz 2024! Gracias por sumar, por un año lleno de lugares increíbles, como @potsandbowls 🪴"
https://www.instagram.com/p/C1hhu0sOMiZ/,C1hhu0sOMiZ,2023-12-31T16:21:31.000Z,Video,43,0,,"2023 ⭐️ Gracias a tanta gente por tanto ! Mucha gente que vino, mucha gente que se fue y cómo aprendimos de todos ❤️ Tantos clientes maravillosos. Proyectos nuevos (construcción y apertura de San José 🫶🏻) paseos lindos, risas, frustraciones, esfuerzo al máximo. Principalmente buenas vibras y aprendizaje. Tantas caras que nos faltan en el video ⭐️⭐️⭐️ gracias por el esfuerzo y ponerle a hacer a la gente feliz con comida real, matitas y tienda linda llena de proveedores 🔝 ❤️ Gracias 2023 ! Y que emoción este 2024 con proyectos que vienen. - ( se vienen cambios lindos en Playa Grande 😛😍 ) Que sigamos siendo mejores personas cada año ayudándonos unos a otros. Solo así logramos crecer y vivir en un buen ambiente. Salud !🥂"
https://www.instagram.com/p/C1VxjEsOhHc/,C1VxjEsOhHc,2023-12-27T02:46:22.000Z,Sidecar,53,0,,"Te esperamos en Pots & Bowls Rohrmoser, estas tardes de verano y vientos fresquitos y fríos✨  ⏰ Abiertos de 7am a 9:30pm  31 de Diciembre de 7am a 3pm 1 de Enero Cerrado  📍Torre Skygarden Nunciatura, primer nivel. Reservá tu mesa al 7040 5717. ☀️ Las Catalinas y Playa Grande abierto todos los días ❤️"
https://www.instagram.com/p/C1R9YQGuV74/,C1R9YQGuV74,2023-12-25T15:12:47.000Z,Image,35,0,,"¡ Feliz Navidad ! 🎄 Deseándole lo mejor a nuestro querido staff, nuestro increíbles clientes y esforzados proveedores ❤️✨ Que sean momentos para agradecer y disfrutar con los seres queridos 🎅🏻  . Hoy abiertos para desayuno • almuerzo • cena en Playa Grande y Las Catalinas 🪴  .  Rohrmoser CERRADO ~ de vuelta mañana en horario regular de 7am a 9:30pm"
https://www.instagram.com/p/C1K2Cmkxb3v/,C1K2Cmkxb3v,2023-12-22T20:54:49.000Z,Video,88,4,,"Te esperamos en Pots & Bowls Rohrmoser, estas tardes navideñas. 📍Torre Skygarden Nunciatura, primer nivel. Reservá tu mesa al 7040 5717."
https://www.instagram.com/p/C1Cyh8uRWiW/,C1Cyh8uRWiW,2023-12-19T17:49:23.000Z,Image,44,0,"Almuerzo,Lunch,foodie,foodielovers,potsandbowls,freshingredients","Nuestra Quesoburguesa 🫶🏻 Preparada con torta de carne Prime Choice Angus de 8oz, aioli hecho en casa, cebollas caramelizadas con balsámico, tomate deshidratado ✨ Chef kiss to our gorgeus Quesoburguesa 😮‍💨 Prepared with 8oz Prime Choice Angus patty, homemade aioli, balsamic caramelized onions, dehydrated tomato ✨ Book your table:  Pots & Bowls Rohrmoser  7040 5717 Pots & Bowls Playa Grande 8492 5051 Pots & Bowls Las Catalinas 8500 5950 #Almuerzo #Lunch #foodie #foodielovers #potsandbowls #freshingredients"
https://www.instagram.com/p/C071dvtuCDS/,C071dvtuCDS,2023-12-17T01:01:28.000Z,Video,383,28,,"Acompáñenme a  conocer el nuevo lugar de moda en Rohrmoser:  @potsandbowls es uno de mis lugares favoritos para ir a desayunar, almorzar o tomar café. Incluso para reuniones de trabajo. El ambiente es lindísimo, amplio y luminoso y lleno de plantas.  La comida es riquísima y hay muchas opciones sin gluten para mi.  Ya lo conocían? Si no, es una cita obligada para ir a conocer en estos días de verano tan espectaculares. Para “tardear” es el lugar ideal.  Cuéntenme si han ido, qué han probado y cuál es su plato preferido de @potsandbowls"
https://www.instagram.com/p/C04Yce3ua9p/,C04Yce3ua9p,2023-12-15T16:49:02.000Z,Sidecar,24,0,"potsandbowls,costarica,cafeteria,regalos,gifts,christmas,navidad",¡Tenemos muchos regalitos especiales para todos los gustos! Pasá a cualquiera de nuestros restaurantes y armá tu canasta.❤️ #potsandbowls #costarica#cafeteria #regalos #gifts #christmas #navidad
https://www.instagram.com/p/C0wcexVxWV4/,C0wcexVxWV4,2023-12-12T14:50:00.000Z,Sidecar,97,8,"potsandbowls,farmtotable,Desayuno,Breakfast,naturalingredients,localingredients,freshingredients,homemade,foodie,foodielovers,costarica",¿Sos team desayuno salado o dulce? 👀 ¡Nosotros elegimos ambos! #potsandbowls  #farmtotable #Desayuno #Breakfast #naturalingredients #localingredients #freshingredients #homemade #foodie #foodielovers #costarica
https://www.instagram.com/p/C0nIgJ_RX4e/,C0nIgJ_RX4e,2023-12-09T00:04:18.000Z,Video,43,0,,"Cheers with your someone special! Durante todo diciembre, podrás encontrar un muérdago de Navidad🎄 en Rohrmoser, Playa Grande y Las Catalinas. Hacé cheers con tu persona especial bajo el muérdago, subí un story etiquetándonos y quedá participando por una cena para 2 personas, en el Pots&Bowls que te quede más cercano."
https://www.instagram.com/p/C0hMrysOBRj/,C0hMrysOBRj,2023-12-06T16:43:44.000Z,Sidecar,49,0,"potsandbowls,farmtotable,naturalingredients,localingredients,freshingredients,homemade,drinks,drinkslovers,costarica","Choose your drink! 🥂 No te podés perder nuestros cócteles. Con frutas frescas, infusiones caseras y sal picante hecha en casa.  Cual es tu favorito para tomar en alguna de nuestras terrazas ? Gin & Tonic de Mora, Margarita de Maracuyá Picante, Mojito de Fresa o Carajillo  Reservá tu mesa en: Pots & Bowls Rohrmoser al 7040 5717 Pots & Bowls Playa Grande al 8492 5051 Pots & Bowls Las Catalinas al 8500 5950 #potsandbowls  #farmtotable #naturalingredients #localingredients #freshingredients #homemade #drinks  #drinkslovers #costarica"
https://www.instagram.com/p/C0e9ERmxzJ3/,C0e9ERmxzJ3,2023-12-05T19:49:36.000Z,Video,43,2,"potsandbowls,costarica,interiorreels,aesthetic,cafeteria,aestheticplaces,regalos,gifts,christmas,navidad",Merry season here!  Tenemos muchísimas opciones de regalos súper lindos para toda la familia.🪴 Visitá cualquier de nuestros restaurantes y elegí tu regalo perfecto. #potsandbowls #costarica #interiorreels #aesthetic #cafeteria #aestheticplaces #regalos #gifts #christmas #navidad
https://www.instagram.com/p/C0dLmGxu_nJ/,C0dLmGxu_nJ,2023-12-05T03:18:28.000Z,Video,99,2,,"¿Ya fueron a conocer @potsandbowls desde el último video que les compartí? Si no han ido, se están perdiendo de la terraza más linda de San José para ir en estas épocas. ¡Acá todo es perfecto! Desde el desayuno hasta la cena, ideal para disfrutar con los que amamos."
https://www.instagram.com/p/C0cg_1kxkHa/,C0cg_1kxkHa,2023-12-04T21:05:02.000Z,Sidecar,115,4,,"¡Te invitamos a disfrutar del taller: Conecta Contigo!  Herramientas prácticas de autocuidado, límites y journaling para este cierre e inicio de año A cargo de @quierecomovives 🗓️10 de diciembre 📍Pots & Bowls Rohrmoser 📝Valor ₡40.000 ✨Incluye: cena, postre y bebida (podés elegir entre un smoothie o una sangría), un Journal, y el taller con todas las herramientas que necesitás sobre autocuidado y límites."
https://www.instagram.com/p/C0R9p7pR9I7/,C0R9p7pR9I7,2023-11-30T18:51:03.000Z,Video,39,0,"popa,madeinspain,christmas",¿Cuáles son esas cosas que compartes con tu mejor amiga en esta época festiva? 🎄☕️ 1. Tomar un té juntas y compartir una linda tarde poniéndose al día.  2. Compartir el mismo amor por POPA.  #popa #madeinspain #christmas
https://www.instagram.com/p/C0P5TPsx6a0/,C0P5TPsx6a0,2023-11-29T23:34:11.000Z,Video,55,4,"kai,beachwear,summer",Tardes lindas en @potsandbowls con nuestras sandalias NALA de edición limitada 🌲💖.  Además puedes encontrar nuestros looks para la temporada de fin de año en BLANCO también en tiendas físicas y online. 🫶🏻 ¡Te asesoramos! #kai #beachwear #summer
https://www.instagram.com/p/C0O6suRO8aI/,C0O6suRO8aI,2023-11-29T14:20:00.000Z,Video,49,3,"Desayuno,Breakfast,HealthyFood,Wellness,foodie,potsandbowls,costarica","No sólo es desayunar, es empezar bien el día. ☀️ Te esperamos con nuestro Choco Banana N’ice Cream.  #Desayuno #Breakfast #HealthyFood #Wellness #foodie #potsandbowls #costarica"
https://www.instagram.com/p/C0J1IPdOwgA/,C0J1IPdOwgA,2023-11-27T14:55:00.000Z,Sidecar,54,0,"potsandbowls,costarica,aesthetic,cafeteria,aestheticplaces",¡Te esperamos en Pots & Bowls Rohrmoser!  Nuestro horario: Lunes a Sábado de 7 a.m. a 9:30 p.m y Domingos de 7 a.m a 8 p.m #potsandbowls #costarica #aesthetic #cafeteria #aestheticplaces
